URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/encounter-special-courtesy,5.0.0,draft,"2.16.840.1.113883.4.642.3.247,2.16.840.1.113883.4.642.3.252,2.16.840.1.113883.4.642.2.140",SpecialCourtesy,Special Courtesy,"This value set defines a set of codes that can be used to indicate special courtesies provided to the patient.","StructureDefinition/zm-core-encounter","THO (V3)"
http://hl7.org/fhir/ValueSet/encounter-status,5.0.0,draft,"2.16.840.1.113883.4.642.3.246,2.16.840.1.113883.4.642.3.241",EncounterStatus,Encounter Status,"Current state of the encounter.","StructureDefinition/zm-core-encounter","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/encounter-subject-status,5.0.0,draft,"2.16.840.1.113883.4.642.3.3159",EncounterSubjectStatus,Encounter Subject Status,"This example value set defines a set of codes that can be used to indicate the status of the subject within the encounter","StructureDefinition/zm-core-encounter","THO"
http://hl7.org/fhir/ValueSet/encounter-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.243,2.16.840.1.113883.4.642.3.248,2.16.840.1.113883.4.642.2.137",EncounterType,Encounter Type,"This example value set defines a set of codes that can be used to indicate the type of encounter: a specific code indicating type of service provided.","StructureDefinition/zm-core-encounter","THO"
http://hl7.org/fhir/ValueSet/event-status,5.0.0,draft,"2.16.840.1.113883.4.642.3.109",EventStatus,EventStatus,"Codes identifying the lifecycle stage of an event.","StructureDefinition/zm-core-communication,StructureDefinition/zm-core-procedure","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/group-membership-basis,5.0.0,draft,"2.16.840.1.113883.4.642.3.3069",GroupMembershipBasis,Group Membership Basis,"Basis for membership in a group","StructureDefinition/zm-core-group","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/group-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.277,2.16.840.1.113883.4.642.2.156,2.16.840.1.113883.4.642.3.284",GroupType,Group Type,"Types of resources that are part of group.","StructureDefinition/zm-core-group","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/identifier-type,5.0.0,active,"2.16.840.1.113883.4.642.3.45",IdentifierTypeCodes,Identifier Type Codes,"A coded type for an identifier that can be used to determine which identifier to use for a specific purpose.","StructureDefinition/zm-core-specimen,StructureDefinition/zm-core-diagnostic-report,StructureDefinition/zm-core-organization,StructureDefinition/zm-core-communication,StructureDefinition/zm-core-facility-organization,StructureDefinition/zm-communication-template,StructureDefinition/zm-core-medication-dispense,StructureDefinition/zm-core-communication-request,StructureDefinition/zm-core-patient,StructureDefinition/zm-core-practitioner,StructureDefinition/zm-core-service-request,StructureDefinition/zm-core-medication","THO (V2)"
http://hl7.org/fhir/ValueSet/identifier-use,5.0.0,active,"2.16.840.1.113883.4.642.3.57",IdentifierUse,IdentifierUse,"Identifies the purpose for this identifier, if known .","StructureDefinition/zm-core-specimen,StructureDefinition/zm-core-diagnostic-report,StructureDefinition/zm-core-organization,StructureDefinition/zm-core-communication,StructureDefinition/zm-core-facility-organization,StructureDefinition/zm-communication-template,StructureDefinition/zm-core-medication-dispense,StructureDefinition/zm-core-communication-request,StructureDefinition/zm-core-patient,StructureDefinition/zm-core-practitioner,StructureDefinition/zm-core-service-request,StructureDefinition/zm-core-medication","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/immunization-function,5.0.0,draft,"2.16.840.1.113883.4.642.3.995",ImmunizationFunctionCodes,Immunization Function Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the function a practitioner or organization may play in the immunization event. This value set is provided as a suggestive example.","StructureDefinition/zm-core-immunization","THO (V2)"
http://hl7.org/fhir/ValueSet/immunization-funding-source,5.0.0,draft,"2.16.840.1.113883.4.642.3.293",ImmunizationFundingSource,Immunization Funding Source,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the source of the vaccine administered. This value set is provided as a suggestive example.","StructureDefinition/zm-core-immunization","THO"
http://hl7.org/fhir/ValueSet/immunization-origin,5.0.0,draft,"2.16.840.1.113883.4.642.3.293,2.16.840.1.113883.4.642.3.296",ImmunizationOriginCodes,Immunization Origin Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the source of the data when the report of the immunization event is not based on information from the person, entity or organization who administered the vaccine. This value set is provided as a suggestive example.","StructureDefinition/zm-core-immunization","THO"
http://hl7.org/fhir/ValueSet/immunization-program-eligibility,5.0.0,draft,"2.16.840.1.113883.4.642.3.291",ImmunizationProgramEligibility,Immunization Program Eligibility,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the patient's eligibility for a vaccination program. This value set is provided as a suggestive example.","StructureDefinition/zm-core-immunization","THO"
http://hl7.org/fhir/ValueSet/immunization-reason,5.0.0,draft,"2.16.840.1.113883.4.642.2.163,2.16.840.1.113883.4.642.3.290,2.16.840.1.113883.4.642.3.285",ImmunizationReasonCodes,Immunization Reason Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the reason why a dose of vaccine was administered. This value set is provided as a suggestive example.","StructureDefinition/zm-core-immunization","SCT"
http://hl7.org/fhir/ValueSet/immunization-route,5.0.0,draft,"2.16.840.1.113883.4.642.3.289,2.16.840.1.113883.4.642.3.284,2.16.840.1.113883.4.642.2.162",ImmunizationRouteCodes,Immunization Route Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the administrative routes used during vaccination. This value set is provided as a suggestive example.","StructureDefinition/zm-core-immunization","THO (V3)"
http://hl7.org/fhir/ValueSet/immunization-site,5.0.0,draft,"2.16.840.1.113883.4.642.3.288,2.16.840.1.113883.4.642.3.283,2.16.840.1.113883.4.642.2.161",CodesForImmunizationSiteOfAdministration,Codes for Immunization Site of Administration,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the body site where the vaccination occurred. This value set is provided as a suggestive example.","StructureDefinition/zm-core-immunization","THO (V3)"
http://hl7.org/fhir/ValueSet/immunization-status,5.0.0,draft,"2.16.840.1.113883.4.642.3.292,2.16.840.1.113883.4.642.3.295",ImmunizationStatusCodes,Immunization Status Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the current status of the administered dose of vaccine.","StructureDefinition/zm-core-immunization","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/immunization-status-reason,5.0.0,draft,"2.16.840.1.113883.4.642.3.992",ImmunizationStatusReasonCodes,Immunization Status Reason Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the reason why a dose of vaccine was not administered. This value set is provided as a suggestive example.","StructureDefinition/zm-core-immunization","THO (V3)"
http://hl7.org/fhir/ValueSet/immunization-subpotent-reason,5.0.0,draft,"2.16.840.1.113883.4.642.3.993",ImmunizationSubpotentReason,Immunization Subpotent Reason,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the reason why a dose is considered to be subpotent. This value set is provided as a suggestive example.","StructureDefinition/zm-core-immunization","THO"
http://hl7.org/fhir/ValueSet/immunization-target-disease,5.0.0,draft,"2.16.840.1.113883.4.642.3.1047",ImmunizationTargetDiseaseCodes,Immunization Target Disease Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the disease that the dose is being administered against. This value set is provided as a suggestive example and includes SNOMED CT concepts from the 64572001 (Disease) hierarchy.","StructureDefinition/zm-core-immunization","SCT"
http://hl7.org/fhir/ValueSet/immunization-vaccine-funding-program,5.0.0,draft,"2.16.840.1.113883.4.642.3.3162",CodesForVaccineFundingPrograms,Vaccine Funding Programs,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing programs that a patient may be eligible for to cover vaccine administration costs. This value set is provided as a suggestive example.","StructureDefinition/zm-core-immunization","LOINC"
http://hl7.org/fhir/ValueSet/interaction-trigger,5.0.0,active,"2.16.840.1.113883.4.642.3.3173",InteractionTrigger,Interaction Trigger,"FHIR RESTful interaction codes used for SubscriptionTopic trigger.","StructureDefinition/zm-core-communication-subscription-topic","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/jurisdiction,5.0.0,draft,"2.16.840.1.113883.4.642.3.48",JurisdictionValueSet,Jurisdiction ValueSet,"This value set defines a base set of codes for country, country subdivision and region    for indicating where a resource is intended to be used.             Note: The codes for countries and country subdivisions are taken from    [ISO 3166](https://www.iso.org/iso-3166-country-codes.html)    while the codes for ""supra-national"" regions are from    [UN Standard country or area codes for statistical use (M49)](http://unstats.un.org/unsd/methods/m49/m49.htm).","StructureDefinition/zm-core-communication-subscription-topic","Other"
http://hl7.org/fhir/ValueSet/languages,5.0.0,active,"2.16.840.1.113883.4.642.3.891,2.16.840.1.113883.4.642.3.20",CommonLanguages,Common Languages,"This value set includes common codes from BCP-47 (see http://tools.ietf.org/html/bcp47)","StructureDefinition/zm-core-communication-subscription-topic,StructureDefinition/zm-core-condition,StructureDefinition/zm-core-observation,StructureDefinition/zm-core-subscription,StructureDefinition/zm-core-immunization,StructureDefinition/zm-core-practitioner-role,StructureDefinition/zm-core-communication-provenance,StructureDefinition/zm-core-adverse-event,StructureDefinition/zm-core-group,StructureDefinition/zm-core-appointment,StructureDefinition/zm-core-specimen,StructureDefinition/zm-core-care-plan,StructureDefinition/zm-core-communication-task,StructureDefinition/zm-core-allergy-intolerance,StructureDefinition/zm-core-location,StructureDefinition/zm-core-communication-request,StructureDefinition/zm-core-practitioner,StructureDefinition/zm-core-healthcare-service,StructureDefinition/zm-core-diagnostic-report,StructureDefinition/zm-core-communication,StructureDefinition/zm-core-organization,StructureDefinition/zm-core-facility-organization,StructureDefinition/zm-core-medication-dispense,StructureDefinition/zm-core-patient,StructureDefinition/zm-core-communication-audit-event,StructureDefinition/zm-core-service-request,StructureDefinition/zm-core-medication-request,StructureDefinition/zm-core-related-person,StructureDefinition/zm-core-medication,StructureDefinition/zm-core-procedure,StructureDefinition/zm-core-communication-consent,StructureDefinition/zm-core-encounter","Other"
http://hl7.org/fhir/ValueSet/link-type,5.0.0,active,"2.16.840.1.113883.4.642.2.234,2.16.840.1.113883.4.642.3.423,2.16.840.1.113883.4.642.3.412",LinkType,Link Type,"The type of link between this Patient resource and another Patient/RelatedPerson resource.","StructureDefinition/zm-core-patient","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/location-characteristic,5.0.0,draft,"2.16.840.1.113883.4.642.3.3079",LocationCharacteristic,Location Characteristic,"Example Set of Location Characteristics","StructureDefinition/zm-core-location","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/location-form,5.0.0,draft,"2.16.840.1.113883.4.642.3.328",LocationForm,Location Form,"This example value set defines a set of codes that can be used to indicate the physical form of the Location.","StructureDefinition/zm-core-location,StructureDefinition/zm-core-encounter","THO"
http://hl7.org/fhir/ValueSet/location-mode,5.0.0,draft,"2.16.840.1.113883.4.642.3.321,2.16.840.1.113883.4.642.2.181,2.16.840.1.113883.4.642.3.330",LocationMode,Location Mode,"Indicates whether a resource instance represents a specific location or a class of locations.","StructureDefinition/zm-core-location","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/location-status,5.0.0,draft,"2.16.840.1.113883.4.642.3.323,2.16.840.1.113883.4.642.3.332,2.16.840.1.113883.4.642.2.182",LocationStatus,Location Status,"Indicates whether the location is still in use.","StructureDefinition/zm-core-location","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/marital-status,5.0.0,active,"2.16.840.1.113883.4.642.3.29",MaritalStatusCodes,Marital Status Codes,"This value set defines the set of codes that can be used to indicate the marital status of a person.","StructureDefinition/zm-core-patient","THO (V3)"
http://hl7.org/fhir/ValueSet/medication-as-needed-reason,5.0.0,draft,"2.16.840.1.113883.4.642.3.89,2.16.840.1.113883.4.642.3.96",SNOMEDCTMedicationAsNeededReasonCodes,SNOMED CT Medication As Needed Reason Codes,"This value set includes all clinical findings from SNOMED CT - provided as an exemplar value set.","StructureDefinition/zm-core-service-request","SCT"
http://hl7.org/fhir/ValueSet/medication-codes,5.0.0,draft,"2.16.840.1.113883.4.642.3.375,2.16.840.1.113883.4.642.2.199,2.16.840.1.113883.4.642.3.360",SNOMEDCTMedicationCodes,SNOMED CT Medication Codes,"This value set includes all drug or medicament substance codes and all pharmaceutical/biologic products from SNOMED CT - provided as an exemplar value set.","StructureDefinition/zm-core-medication-dispense,StructureDefinition/zm-core-medication-request,StructureDefinition/zm-core-medication","SCT"
http://hl7.org/fhir/ValueSet/medication-dose-aid,5.0.0,draft,"2.16.840.1.113883.4.642.3.3241",MedicationDoseAids,Medication Dose Aids,"Medication Dose Aids","StructureDefinition/zm-core-medication-request","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/medication-form-codes,5.0.0,draft,"2.16.840.1.113883.4.642.3.359,2.16.840.1.113883.4.642.2.198,2.16.840.1.113883.4.642.3.374",SNOMEDCTFormCodes,SNOMED CT Form Codes,"This value set includes all dose form codes from SNOMED CT - provided as an exemplar.","StructureDefinition/zm-core-medication","SCT"
http://hl7.org/fhir/ValueSet/medication-ingredientstrength,5.0.0,draft,"2.16.840.1.113883.4.642.3.1953",MedicationIngredientStrengthCodes,Medication Ingredient Strength Codes,"Medication Ingredient Strength Codes","StructureDefinition/zm-core-medication","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/medication-intended-performer-role,5.0.0,draft,"2.16.840.1.113883.4.642.3.1979",MedicationIntendedPerformerRole,Medication Intended Performer Role,"Medication Intended Performer Role","StructureDefinition/zm-core-medication-request","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/medication-status,5.0.0,draft,"2.16.840.1.113883.4.642.3.376,2.16.840.1.113883.4.642.3.363",MedicationStatusCodes,Medication Status Codes,"Medication Status Codes","StructureDefinition/zm-core-medication","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/medicationdispense-admin-location,5.0.0,draft,"2.16.840.1.113883.4.642.3.3080",MedicationDispenseAdministrationLocationCodes,MedicationDispense Administration Location Codes,"MedicationDispense Administration Location Codes","StructureDefinition/zm-core-medication-dispense","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/medicationdispense-performer-function,5.0.0,draft,"2.16.840.1.113883.4.642.3.1318",MedicationDispensePerformerFunctionCodes,MedicationDispense Performer Function Codes,"MedicationDispense Performer Function Codes","StructureDefinition/zm-core-medication-dispense","THO"
http://hl7.org/fhir/ValueSet/medicationdispense-status,5.0.0,draft,"2.16.840.1.113883.4.642.3.1312",MedicationDispenseStatusCodes,MedicationDispense Status Codes,"MedicationDispense Status Codes","StructureDefinition/zm-core-medication-dispense","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/medicationdispense-status-reason,5.0.0,draft,"2.16.840.1.113883.4.642.3.1316",MedicationDispenseStatusReasonCodes,MedicationDispense Status Reason Codes,"MedicationDispense Status Reason Codes","StructureDefinition/zm-core-medication-dispense","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/medicationrequest-admin-location,5.0.0,draft,"2.16.840.1.113883.4.642.3.3242",MedicationRequestAdministrationLocationCodes,medicationRequest Administration Location Codes,"MedicationRequest Administration Location Codes","StructureDefinition/zm-core-medication-request","THO"
http://hl7.org/fhir/ValueSet/medicationrequest-course-of-therapy,5.0.0,draft,"2.16.840.1.113883.4.642.3.1326",MedicationRequestCourseOfTherapyCodes,medicationRequest Course of Therapy Codes,"MedicationRequest Course of Therapy Codes","StructureDefinition/zm-core-medication-request","THO"
http://hl7.org/fhir/ValueSet/medicationrequest-intent,5.0.0,draft,"2.16.840.1.113883.4.642.3.1321",MedicationRequestIntent,medicationRequest Intent,"MedicationRequest Intent Codes","StructureDefinition/zm-core-medication-request","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/medicationrequest-status,5.0.0,draft,"2.16.840.1.113883.4.642.3.1320",MedicationrequestStatus,medicationrequest Status,"MedicationRequest Status Codes","StructureDefinition/zm-core-medication-request","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/medicationrequest-status-reason,5.0.0,draft,"2.16.840.1.113883.4.642.3.1324",MedicationRequestStatusReasonCodes,medicationRequest Status Reason Codes,"MedicationRequest Status Reason Codes","StructureDefinition/zm-core-medication-request","THO"
http://hl7.org/fhir/ValueSet/mimetypes,5.0.0,active,"2.16.840.1.113883.4.642.3.1024",MimeTypes,Mime Types,"This value set includes all possible codes from BCP-13 (see http://tools.ietf.org/html/bcp13)","StructureDefinition/zm-core-subscription","Other"
http://hl7.org/fhir/ValueSet/name-use,5.0.0,active,"2.16.840.1.113883.4.642.3.65",NameUse,NameUse,"The use of a human name.","StructureDefinition/zm-core-patient,StructureDefinition/zm-core-related-person,StructureDefinition/zm-core-practitioner","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/object-role,5.0.0,draft,"2.16.840.1.113883.4.642.3.453,2.16.840.1.113883.4.642.2.267,2.16.840.1.113883.4.642.3.460",AuditEventEntityRole,Audit Event Entity Role,"Code representing the role the entity played in the audit event.","StructureDefinition/zm-core-communication-audit-event","THO"
http://hl7.org/fhir/ValueSet/observation-category,5.0.0,draft,"2.16.840.1.113883.4.642.3.403,2.16.840.1.113883.4.642.2.222,2.16.840.1.113883.4.642.3.392",ObservationCategoryCodes,Observation Category Codes,"Observation Category codes.","StructureDefinition/zm-core-observation","THO"
http://hl7.org/fhir/ValueSet/observation-codes,5.0.0,draft,"2.16.840.1.113883.4.642.2.216,2.16.840.1.113883.4.642.3.396,2.16.840.1.113883.4.642.3.383",LOINCCodes,LOINC Codes,"This value set includes all LOINC codes","StructureDefinition/zm-core-observation","LOINC"
http://hl7.org/fhir/ValueSet/observation-interpretation,5.0.0,active,"2.16.840.1.113883.4.642.3.399,2.16.840.1.113883.4.642.3.386,2.16.840.1.113883.4.642.2.218",ObservationInterpretationCodes,Observation Interpretation Codes,"A categorical assessment, providing a rough qualitative interpretation of the observation value,    such as “normal”/ “abnormal”,”low” / “high”, “better” / “worse”, “susceptible” / “resistant”, “expected”/ “not expected”.    The value set is intended to be for ANY use where coded representation of an interpretation is needed.             Notes:          This is being communicated in v2.x in OBX-8 (Observation Interpretation), in v3 in ObservationInterpretation (CWE) in R1 (Representative Realm) and in FHIR in    Observation.interpretation. Historically these values come from the laboratory domain, and these codes are extensively    used. The value set binding is extensible, so codes outside the value set that are needed for interpretation concepts    (i.e. particular meanings) that are not included in the value set can be used, and these new codes may also be added to    the value set and published in a future version.","StructureDefinition/zm-core-observation","THO (V3)"
http://hl7.org/fhir/ValueSet/observation-methods,5.0.0,draft,"2.16.840.1.113883.4.642.2.215,2.16.840.1.113883.4.642.3.395,2.16.840.1.113883.4.642.3.382",ObservationMethods,Observation Methods,"Observation Method codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 272394005 (Technique (qualifier value)) or is-a 129264002 (Action (qualifier value)) or is-a 386053000 (Evaluation procedure(procedure))","StructureDefinition/zm-core-observation","SCT"
http://hl7.org/fhir/ValueSet/observation-referencerange-normalvalue,5.0.0,draft,"2.16.840.1.113883.4.642.3.3264",ObservationReferenceRangeNormalValueCodes,Observation Reference Range Normal Value Codes,"Codes that describe the normal value in the reference range, such as “Negative” or “Absent”","StructureDefinition/zm-core-observation","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/observation-status,5.0.0,active,"2.16.840.1.113883.4.642.3.400,2.16.840.1.113883.4.642.3.387,2.16.840.1.113883.4.642.2.219",ObservationStatus,Observation Status,"Codes providing the status of an observation.","StructureDefinition/zm-core-observation","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/observation-triggeredbytype,5.0.0,active,"2.16.840.1.113883.4.642.3.3265",TriggeredBytype,triggered Bytype,"Codes providing the type of triggeredBy observation.","StructureDefinition/zm-core-observation","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/organization-type,5.0.0,draft,"2.16.840.1.113883.4.642.2.228,2.16.840.1.113883.4.642.3.414,2.16.840.1.113883.4.642.3.403",OrganizationType,Organization Type,"This example value set defines a set of codes that can be used to indicate a type of organization.","StructureDefinition/zm-core-organization,StructureDefinition/zm-core-facility-organization","THO"
http://hl7.org/fhir/ValueSet/participant-role,5.0.0,draft,"2.16.840.1.113883.4.642.2.61,2.16.840.1.113883.4.642.3.143,2.16.840.1.113883.4.642.3.152",ParticipantRoles,Participant Roles,"Roles of participants that may be included in a care team.  Defined as: Healthcare professional (occupation) or Services (qualifier value).","StructureDefinition/zm-core-service-request","SCT"
http://hl7.org/fhir/ValueSet/participation-role-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.54",ParticipationRoleType,Participation Role Type,"This FHIR value set is comprised of Actor participation Type codes, which can be used to value FHIR agents, actors, and other role elements. The codes are intended to express how the agent participated in some activity. Sometimes refered to the agent functional-role relative to the activity.","StructureDefinition/zm-core-allergy-intolerance,StructureDefinition/zm-core-condition,StructureDefinition/zm-core-communication-audit-event,StructureDefinition/zm-core-communication-provenance,StructureDefinition/zm-core-communication-consent","THO,DICOM"
http://hl7.org/fhir/ValueSet/participationstatus,5.0.0,draft,"2.16.840.1.113883.4.642.3.486,2.16.840.1.113883.4.642.3.479,2.16.840.1.113883.4.642.2.285",ParticipationStatus,Participation Status,"The Participation status of an appointment.","StructureDefinition/zm-core-appointment","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/patient-contactrelationship,5.0.0,active,"2.16.840.1.113883.4.642.3.1130",PatientContactRelationship,Patient Contact Relationship ,"The nature of the relationship between the patient and the contact person.","StructureDefinition/zm-core-patient","THO (V2)"
http://hl7.org/fhir/ValueSet/performer-role,5.0.0,draft,"2.16.840.1.113883.4.642.3.433,2.16.840.1.113883.4.642.2.420,2.16.840.1.113883.4.642.3.424",ProcedurePerformerRoleCodes,Procedure Performer Role Codes,"This example value set defines the set of codes that can be used to indicate a role of a procedure performer.","StructureDefinition/zm-core-communication-task,StructureDefinition/zm-core-procedure","SCT"
http://hl7.org/fhir/ValueSet/practitioner-role,5.0.0,draft,"2.16.840.1.113883.4.642.3.430,2.16.840.1.113883.4.642.2.251,2.16.840.1.113883.4.642.3.439",PractitionerRole,Practitioner Role,"This example value set defines a set of codes that can be used to indicate the role of a Practitioner.","StructureDefinition/zm-core-practitioner-role","SCT,THO"
http://hl7.org/fhir/ValueSet/procedure-category,5.0.0,draft,"2.16.840.1.113883.4.642.3.421,2.16.840.1.113883.4.642.3.430,2.16.840.1.113883.4.642.2.241",ProcedureCategoryCodesSNOMEDCT,Procedure Category Codes (SNOMED CT),"Procedure Category code: A selection of relevant SNOMED CT codes.","StructureDefinition/zm-core-procedure","SCT"
http://hl7.org/fhir/ValueSet/procedure-code,5.0.0,draft,"2.16.840.1.113883.4.642.3.418,2.16.840.1.113883.4.642.3.427,2.16.840.1.113883.4.642.2.417",ProcedureCodesSNOMEDCT,Procedure Codes (SNOMED CT),"Procedure Code: All SNOMED CT procedure codes.","StructureDefinition/zm-core-service-request,StructureDefinition/zm-core-procedure","SCT"
http://hl7.org/fhir/ValueSet/procedure-followup,5.0.0,draft,"2.16.840.1.113883.4.642.3.420,2.16.840.1.113883.4.642.3.429,2.16.840.1.113883.4.642.2.240",ProcedureFollowUpCodesSNOMEDCT,Procedure Follow up Codes (SNOMED CT),"Procedure follow up codes: A selection of SNOMED CT codes relevant to procedure follow up.","StructureDefinition/zm-core-procedure","SCT"
http://hl7.org/fhir/ValueSet/procedure-not-performed-reason,5.0.0,active,"2.16.840.1.113883.4.642.3.422,2.16.840.1.113883.4.642.3.431,2.16.840.1.113883.4.642.2.418",ProcedureNotPerformedReasonSNOMEDCT,Procedure Not Performed Reason (SNOMED-CT),"Situation codes describing the reason that a procedure, which might otherwise be expected, was not performed, or a procedure that was started and was not completed. Consists of SNOMED CT codes, children of procedure contraindicated (183932001), procedure discontinued (416406003), procedure not done (416237000), procedure not indicated (428119001), procedure not offered (416064006), procedure not wanted (416432009), procedure refused (183944003), and procedure stopped (394908001) as well as 410536001 Contraindicated (qualifier value).","StructureDefinition/zm-core-procedure","SCT"
http://hl7.org/fhir/ValueSet/procedure-outcome,5.0.0,draft,"2.16.840.1.113883.4.642.2.239,2.16.840.1.113883.4.642.3.419,2.16.840.1.113883.4.642.3.428",ProcedureOutcomeCodesSNOMEDCT,Procedure Outcome Codes (SNOMED CT),"Procedure Outcome code: A selection of relevant SNOMED CT codes.","StructureDefinition/zm-core-procedure","SCT"
http://hl7.org/fhir/ValueSet/procedure-reason,5.0.0,draft,"2.16.840.1.113883.4.642.3.432,2.16.840.1.113883.4.642.3.423,2.16.840.1.113883.4.642.2.419",ProcedureReasonCodes,Procedure Reason Codes,"This example value set defines the set of codes that can be used to indicate a reason for a procedure.","StructureDefinition/zm-core-service-request,StructureDefinition/zm-core-procedure","SCT"
http://hl7.org/fhir/ValueSet/program,5.0.0,draft,"2.16.840.1.113883.4.642.3.1383",Program,Program,"This value set defines an example set of codes that could be can be used to classify groupings of service-types/specialties.","StructureDefinition/zm-core-healthcare-service","THO"
http://hl7.org/fhir/ValueSet/provenance-activity-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.429,2.16.840.1.113883.4.642.3.438",ProvenanceActivityType,ValueSet of sample of representative activity type codes.,"Some potential code systems are: - [v3-DocumentCompletion](http://terminology.hl7.org/3.0.0/CodeSystem-v3-DocumentCompletion.html) - [v3-DataOperation](http://terminology.hl7.org/3.0.0/CodeSystem-v3-DataOperation.html) - [v3-ActCode](http://hl7.org/fhir/v3/ActCode/cs.html) - [ISO Lifecycle](http://terminology.hl7.org/CodeSystem/iso-21089-lifecycle)","StructureDefinition/zm-core-communication-provenance","THO"
http://hl7.org/fhir/ValueSet/provenance-entity-role,5.0.0,draft,"2.16.840.1.113883.4.642.3.436,2.16.840.1.113883.4.642.2.247,2.16.840.1.113883.4.642.3.427",ProvenanceEntityRole,Provenance Entity Role,"How an entity was used in an activity.","StructureDefinition/zm-core-communication-provenance","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/publication-status,5.0.0,active,"2.16.840.1.113883.4.642.3.3",PublicationStatus,PublicationStatus,"The lifecycle status of an artifact.","StructureDefinition/zm-core-communication-subscription-topic","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/reaction-event-severity,5.0.0,draft,"2.16.840.1.113883.4.642.3.135,2.16.840.1.113883.4.642.3.125,2.16.840.1.113883.4.642.2.56",AllergyIntoleranceSeverity,Allergy Intolerance Severity,"Clinical assessment of the severity of a reaction event as a whole, potentially considering multiple different manifestations.","StructureDefinition/zm-core-allergy-intolerance","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/referencerange-appliesto,5.0.0,draft,"2.16.840.1.113883.4.642.3.407,2.16.840.1.113883.4.642.3.396",ObservationReferenceRangeAppliesToCodes,Observation Reference Range Applies To Codes,"This value set defines a set of codes that can be used to indicate the particular target population the reference range applies to.","StructureDefinition/zm-core-observation","SCT"
http://hl7.org/fhir/ValueSet/referencerange-meaning,5.0.0,draft,"2.16.840.1.113883.4.642.3.397,2.16.840.1.113883.4.642.2.217,2.16.840.1.113883.4.642.3.384",ObservationReferenceRangeMeaningCodes,Observation Reference Range Meaning Codes,"This value set defines a set of codes that can be used to indicate the meaning/use of a reference range for a particular target population.","StructureDefinition/zm-core-observation","THO"
http://hl7.org/fhir/ValueSet/relatedperson-relationshiptype,5.0.0,draft,"2.16.840.1.113883.4.642.2.259,2.16.840.1.113883.4.642.3.442,2.16.840.1.113883.4.642.3.449",PatientRelationshipType,Patient Relationship Type,"A set of codes that can be used to indicate the relationship between a Patient and a Related Person.","StructureDefinition/zm-core-related-person","THO (V3),THO (V2)"
